text,class
Someone told Iggy Azalea she stunk as a child cause this bitch still upset yo it ain't even that deep,1
RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,0
RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,1
&#8220;@PostBadBitches: http://t.co/rPo0QUumBm&#8221; how young is this hoe with a m&amp;m pillow,1
RT @PSQ_LOADUPP: I never met a faithfull bitch,1
I heard she pops pussy on the low,1
"@CDNBallJunkie I jus wanna let you know OKC trash, IBAKA ain't shit, y'all ain't goin nowhere without Harden",1
@_noWashington what that hoe was like,1
This bitch needs to get slapped @MicheleBachmann http://t.co/KNCWBPc8eZ,1
"bitches corny af you claim to be happy but cry everyday, ooh iight where they do that? hmmmm",1
Why black girls gotta be thots? Ain't nobody bringing up the fat white hoe you fucked back in middle school. #LoveOurWomen,1
"Love having subs cause when my
Mom starts being a fucking bitch I just crank up the system. Simple solutions",1
@goodgraces_ ok faggot http://t.co/zdGtE9GvzX,1
Jihadi propaganda ploy:US had Gulf countries publish pics of their pilots 2 deflect Sunnis anger from itself &amp; iran http://t.co/pFxYby2c15,0
RT @Cam_Major: naw no bs tho...if u under lets say 20 and u got like 15 bodies...u def a hoe lol. theres no debating that.,1
"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me""",1
RT @PoohSavage: @Thompson_Era cuff her crazy boy you might not ever find another especial not these dirty crew fucking party hoes out here &#8230;,1
Fuck boi fag,1
This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol,1
That mocha colored chick doe&gt;&gt;&gt;&gt; think I fell in love&#128525;&#128525;&#128525;,0
"Posted a new song: """"guala"""" http://t.co/TbpOuto6zR http://t.co/y1RpItkIAf",0
RT @JafricanFlow: This is so stupid &#128514; RT @WestSideFlee: How you gone wife a bitch that let niggas lick on her head in public?,1
I can't entertain these hoes or these broke niggas,1
@vj44 umm how about they are at home raising kids? You are retarded.,1
The brownies I just made are a sin,0
"Fuck you faggot ""@Aloha_Hoesss: Grow up RT @80sbaby4life I'm gonna be an old ass man STILL playing video games""",1
@LittlGfunk &#128575;pussy whipped,1
Im elated i passed on my creative gene to my daughter but she also got the retarded gene too.,1
Why is it always the fat bitches talking shit?,1
RT @DragonflyJonez: I never knew it was possible to look like you were about to buy some pussy and still look cool while doing it until tha&#8230;,1
"@MyKat_Meows some blockhead hoe, she ain't nothing,boo",1
RT @490xl: why get attached to people when you can jump in a trash can and feel the same way,0
"*goes to olive garden*
*Turns into a cracker*
""@gIacier: *goes black friday shopping*

*turns into a nigger*""",1
"RT @WeAreGirICodes: ""nah go talk to ur hoes since u dont wanna text back n shit"" http://t.co/LmpA15kAiZ",1
"""@BVSEDCHINK: Yo fuck skateboarding, all y'all some wood pushing faggots man, ball is life http://t.co/VBCzP6HMT7""
@AmJemieBenn",1
RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;,1
@MakeSamProud : stfu hoe &#128514;&#128514;&#128514;,1
"RT @dubstep_cowboy: #HowToGetAGirl do not and I repeat DO NOT! refer to her as your ""bitch""",1
"My god mother thinks im a stoner because she has someone watch my tweets lmfao, no ya boy clean as nikki minaj pussy",1
RT @CapoToHeaven Niggas will cheat and not even know that bitch name. That shit aint cheating.,1
@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.,1
RT @ChiChi_knows: Chris brown a bitch because everyone talks about his relationship. Why come at two females? Charlemagne be saying the sam&#8230;,1
RT @darahkcarter: I don't have a key to my car that bitch foreign &#128080;,1
RT @ghettobird1er: Yo bitch givin me head while I watch Good Burger.,1
"RT @HobsonDarlene: ""@1Corinthians126: @HobsonDarlene #BlessJesus Amos 3:3 Can two walk together, unless they are agreed? #DifferentLevels""
&#8230;",0
@AwiLL_2RECKLESS lmao omm you see the bitch tryna act like she ain't feel it ahaha,1
@white_thunduh stfu you dont get any pussy fuck boy,1
Fuck bitches get money,1
S/O the young bitches &amp; females &#128514;,1
@Me_NOindirect bitch fuck you!! You cut off until I get my snacks from fat boys !,1
My nig Todd Gurley a beast,1
@EvetteColeman lol true I just want fried Oreos,0
They thought I wouldn't make it pussy nigga we made it,1
Dem niccas run plays too quick,1
@WendyDavisTexas msnbc the same MSM who said blocking flights from africa is racist yea right No ID no vote bitch gold digger,1
RT @Poochda63: They're YOUNG LADIES RT @BodiedXO: @Poochda63 you got hoes,1
@zlyouell @SpongeBobVlnes dyke ron&#128109;&#128111;&#128514;,1
RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,1
If only my new local mall wasn't so ghetto,1
"RT @Rubberbandits: Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 &#8230;",0
Stern fixed the image of the league.. NBA players not knocking they bitch out in elevators.,1
Since a youngin bitch we been them niggas,1
"There's dudes on twitter who have no respect for their dick.You know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis?",1
@BallOut057 I'm otp bitch hold on,1
@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;,0
RT @carcarroni: @UglyAssDerrick my sincerest apologies my main bitch chocolate dipped cinnamon apple,1
"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",1
RT @Miss_Jamieeee: &#8220;@iDocLyfe: The Power Thrust http://t.co/HXmlH6QXqb&#8221;he really in that hoe omg &#128514;&#128514;&#128527;,1
Sone of y'all bitches need morning glory milk baths &#128514;&#128514;&#128514;,1
RT @paulabruederle: Some birds aren't meant to be caged,0
@YFN_NESHA all the great QB's fold under pressure gshit if u blitz Peyton ass he gon gook out,1
@SteveStockmanTX didnt you propose the brilliant idea of college students packing heat? You are a savant! #dumbass teabaggers,1
&#8220;@Yummy: Oreo ice cream cake &#128588; http://t.co/dvabPmgQjo&#8221; &#128525;,0
Don't follow the astros they said. They're trash they said. Well now look at them #astros,0
&#8220;@HumbleTeej: @elisabethepps where am I on this rating scale???&#8221; Depends. You still wearing them colored contacts or naw?,0
"RT @BigFatDave: We gave #GunControl a chance. It failed.

No more of this #GunSense nonsense.

#MomsDemand is statist trash http://t.co/MKl&#8230;",0
"&#8220;@TryHardSilva: Quote this with a weezy verse"" I'm a diamond in the rough like a baby in the trash",0
She's definitely a Kardashian bird RT @BasedChasen: http://t.co/RY3ocBwVTn,0
@AmericanWhiteHM I hate that nigger.,1
lmao slow new day for madonna fans huh? collaborating with Siri? haha that sounds retarded. so she may oray not use a sound sample.,1
&#128557;&#128557;&#128557; Foh RT @MizzCreme: #IDGT RT @eTheHustla: Good pussy don't neva get tired!!!,1
"They hardly get sex...so when the opportunity of sick presents itself, their giving you some pussy...and boy are they generous",1
"@TitsOfAnarchy 
I glads dis colored man cans be of soyvice fo da white man",1
All these bitches wanna be like Kim K and fuck their way into being rich but it don't work like that. Get a degree &amp; work a desk job you hoe,1
I swear this hoe been following me ever since I went on break,1
"RT @viper5816: Sen. Harry Reid Lists all the Things Republicans Have Blocked in the Senate http://t.co/bjoWvABwhi via @townhallcom
He is ho&#8230;",0
@daisymcgarr My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart,1
@alexissixela__ stfu youre a pussy sit your ass down with all that noise,1
Well guess I know a bunch of hoes then. GONE BRING YA #BaldPussy #HoeAss 2 ELEMENTS TONIGHT THO&#8230; http://t.co/4g85sn1AFx,1
"RT @RWzr: Too many faithful girls are single, and too many hoes are taken.",1
In elementary school I tied a girl to the tetherball pole with the tetherball cause she was bein a bitch.,1
Put that on everything I love. Ain't no ugly bitch Finna talk to me crazy in my car. I'd put her ass out and make her walk,1
"&#8220;@WEEEDITH: All I want is bitches, big boooty bitches&#8221;",1
Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB,0
&#8220;@mayi_Mcdonald: I got hella hoes.&#8221;&#128559;,1
&#8220;@dominiloka: My daughter makes me with I wasn't a hoe from age 18-25&#8221; u on a roll tonight,1
"' Hoes on my mind , I fuck hoes all the time . #FatTrel",1
Beat the pussy down like my nemesis,1
@YourDudeFerg like a tree in this bitch? Asshat.,1
"""Searching"" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land",1
"@izziorizzi i'm not a trash talker, brah. i'm polite and diplomatic on and off the court.",0
@WilliamFBrasky @TheRandomBoner i feel the warm fuzzies.,0
I love when the pussy smacking an it sound like u mixing spaghetti&#128541;,1
"Kanyes verse on ""I won"" is making hoes feel like trophies for real.",1
I lost something more important than myself last year so EXCUSE ME for being a little selfish bitch &#9996;&#65039;&#128530;,1
You think I'd learn by now that once red flag bullshit appears to gtfo. But nooooo I have to have faggot ass faith in people.,1
@theshardyrebel cuz ur a sellout bitch fag,1
RT @MyDickIsCalled: My dick is called Abusive Cat Owner because it always beats the pussy up.,1
Y se acab&#243;!! Mexico wins 3-0! That's my team bitches &#10084;&#65039;&#128154; #VIVAMEXICO,1
"This bitch said "" which one are you "" Lmaooo I hate her !",1
"You fucking fag &#8220;@baethingape: this is exactly what i am talking about 

women are pigs http://t.co/oKR3seYFBJ&#8221;",1
RT @CharlesBWaffle: These bitches lonely RT @1stName_Bravo Females in Michigan are like those seagulls from Finding Nemo when it comes to d&#8230;,1
"RT @G0ldenG0ddess: Turn up about to be real , marriott with my bitches for the weekend , mansion tonight , adult swim tomorrow &#128131;",1
"RT @I_AM_YOUNGPAPER: ""@Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bitch eatin lunch err other day""Im Tellin Ya",1
"I had liked this one bitch but, she always was in some shit causing some fucking drama",1
"RT @neverknownfacts: A person needs just three things to be truly happy in the world: someone to love, something to do, and something to ho&#8230;",0
"Saw 5 pick up a dime off the floor with her toes. Apparently my ""monkey toes"" gene is strong with that one.",0
Fucked up when a freak hoe tell you ya posed to be homeboy was pillow talking too .. #FukNiccas,1
RT @ASillyPsycho: Don't be a bitch to me. I'll be a bigger one and I'll win.,1
@McwilliamsBrett shut your legs hoe,1
"like if you are going to be a sensitive lil bitch, do not talk to me.",1
"&#8220;@HerMoufPiece: They be hating on my girl tho, but they wish they was the bitch they hating&#8221; this song go",1
RT @IINKY_chiefwuk: @ChiefKeef u a bitch shorty #TURNUP #OTF,1
"&amp; my sister is really going to fucken deny it but yet sprays the room with febreeze , like really bitch why are you going to deny it",1
"' If I ever put ma trust ina bitch , I'll always be hurt ! &#1043323;&#1043323;",1
Would you be interested in some eggplant? RT @NittyScottMC: twerk on me http://t.co/75UftRuVDZ,0
&#8220;@SMITHAAAAAA: &#8220;@Tats_NSnapbacks: Last night was well.. Fun lmao&#8221; you got some pussy didn't ya Vern&#8221; unfortunately no lol,1
"@midgetmadz shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch",1
@baaaabyshaaaay_ spitted sprite on you? niggah with yo smart ass mouth you deserved it. &amp; well stfu! lol,1
RT @stoolpresidente: If a tree falls in the woods and nobody is around does it make any noise? If NJ blows away and only trash live the ...,0
Bitches rather be petty with his hoes instead of posting bail now that ah really fck em up.....psa,1
@bigksmoove them hoes look good,1
RT @UsGEMINIS: #Gemini doesn't really look back at their ex's. Some things just look better in the trash!!,1
RT @nyjets: We accept the #ALS #IceBucketChallenge from the @Patriots &amp; @JimmyFallon! We challenge the @Yankees @Mets @Seahawks- http://t.c&#8230;,0
@_Nadiaxo fags,1
Got to 18 on flappy bird...,0
"@MisterDimmadome 
spiked that bitch
damned nailed her down",1
Bald head bitches think it's their time to prosper !,1
RT @natalielynnn_: Why give a bitch an inch when she rather have nine,1
My favorite DC restaurant is Charlie Palmers. @Sweet_Me_Lissa @sassylibrarian1 @taotao_salupa @tingtingbabyyyy,0
@gezus__ @MANIAC3X @Buckm00se but Never to moose lol log off faggot your finished,1
"Khole Kardashian pregnant by French Montana
guess she put in work and popped that pussy lmao",1
Shoutout to my Mamma cause she Ain't Raise no hoe,1
i was enjoying nicki minaj's song anaconda until she said fuck skinny bitches. lol nah bitch fuck you,1
My advice of the day: If your a tranny.....go fuck your self! http://t.co/W5G2zhZkU6,1
"35-11.

Touchdown with :28 on the clock.

Michigan some hoes.",1
"@Jobbe03 You need to insert a chill pill up your ass. Twice a day until your bitch assness goes away. If the problem persists, see a doctor.",1
So is the term wigger. If someone chooses to listen to hip hop and act a certain way it's cause of his interests not race,1
They come to you out of the blue. They make others see red and green with envy. They aren't always black or white. You're not yellow luckily,0
RT @chelseaxlaser: I really need to take my rose colored glasses off though. I gotta stop thinking everybody does shit with good intentions&#8230;,0
Not a neanudda bitch @CONSTANTINE_D_,1
